"REF_DATE","GEO","DGUID","Area","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Prince Edward Island","2016A000211","Total months of operation","Number","Number","223","units","0","v52220947","3.6.1","241","","","","0"
"2014","Nova Scotia","2016A000212","Total greenhouse operations","Number","Number","223","units","0","v52220849","4.1.1","138","","","","0"
"2014","Nova Scotia","2016A000212","Total greenhouse area","Square feet","Square feet","279","units","0","v52220860","4.2.2","1814045","","","","0"
"2014","Nova Scotia","2016A000212","Total greenhouse area","Square metres","Square metres","281","units","0","v52220871","4.2.3","168530","","","","0"
"2014","Nova Scotia","2016A000212","Glass","Square feet","Square feet","279","units","0","v52220882","4.3.2","556295","","","","0"
"2014","Nova Scotia","2016A000212","Glass","Square metres","Square metres","281","units","0","v52220893","4.3.3","51681","","","","0"
"2014","Nova Scotia","2016A000212","Rigid plastic","Square feet","Square feet","279","units","0","v52220904","4.4.2","124400","","","","0"
"2014","Nova Scotia","2016A000212","Rigid plastic","Square metres","Square metres","281","units","0","v52220915","4.4.3","11557","","","","0"
"2014","Nova Scotia","2016A000212","Poly-film","Square feet","Square feet","279","units","0","v52220926","4.5.2","1133350","","","","0"
"2014","Nova Scotia","2016A000212","Poly-film","Square metres","Square metres","281","units","0","v52220937","4.5.3","105292","","","","0"
"2014","Nova Scotia","2016A000212","Total months of operation","Number","Number","223","units","0","v52220948","4.6.1","1370","","","","0"
"2014","New Brunswick","2016A000213","Total greenhouse operations","Number","Number","223","units","0","v52220850","5.1.1","95","","","","0"
"2014","New Brunswick","2016A000213","Total greenhouse area","Square feet","Square feet","279","units","0","v52220861","5.2.2","1849258","","","","0"
"2014","New Brunswick","2016A000213","Total greenhouse area","Square metres","Square metres","281","units","0","v52220872","5.2.3","171802","","","","0"
"2014","New Brunswick","2016A000213","Glass","Square feet","Square feet","279","units","0","v52220883","5.3.2","","x","","","0"
"2014","New Brunswick","2016A000213","Glass","Square metres","Square metres","281","units","0","v52220894","5.3.3","","x","","","0"
"2014","New Brunswick","2016A000213","Rigid plastic","Square feet","Square feet","279","units","0","v52220905","5.4.2","","x","","","0"
"2014","New Brunswick","2016A000213","Rigid plastic","Square metres","Square metres","281","units","0","v52220916","5.4.3","","x","","","0"
"2014","New Brunswick","2016A000213","Poly-film","Square feet","Square feet","279","units","0","v52220927","5.5.2","1754054","","","","0"
"2014","New Brunswick","2016A000213","Poly-film","Square metres","Square metres","281","units","0","v52220938","5.5.3","162957","","","","0"
"2014","New Brunswick","2016A000213","Total months of operation","Number","Number","223","units","0","v52220949","5.6.1","723","","","","0"
"2014","Quebec","2016A000224","Total greenhouse operations","Number","Number","223","units","0","v52220851","6.1.1","892","","","","0"
"2014","Quebec","2016A000224","Total greenhouse area","Square feet","Square feet","279","units","0","v52220862","6.2.2","26564192","","","","0"
"2014","Quebec","2016A000224","Total greenhouse area","Square metres","Square metres","281","units","0","v52220873","6.2.3","2467894","","","","0"
"2014","Quebec","2016A000224","Glass","Square feet","Square feet","279","units","0","v52220884","6.3.2","3946079","","","","0"
"2014","Quebec","2016A000224","Glass","Square metres","Square metres","281","units","0","v52220895","6.3.3","366603","","","","0"
"2014","Quebec","2016A000224","Rigid plastic","Square feet","Square feet","279","units","0","v52220906","6.4.2","367413","","","","0"
"2014","Quebec","2016A000224","Rigid plastic","Square metres","Square metres","281","units","0","v52220917","6.4.3","34134","","","","0"
"2014","Quebec","2016A000224","Poly-film","Square feet","Square feet","279","units","0","v52220928","6.5.2","22250700","","","","0"
"2014","Quebec","2016A000224","Poly-film","Square metres","Square metres","281","units","0","v52220939","6.5.3","2067158","","","","0"
"2014","Quebec","2016A000224","Total months of operation","Number","Number","223","units","0","v52220950","6.6.1","7163","","","","0"
"2014","Ontario","2016A000235","Total greenhouse operations","Number","Number","223","units","0","v52220852","7.1.1","1330","","","","0"
"2014","Ontario","2016A000235","Total greenhouse area","Square feet","Square feet","279","units","0","v52220863","7.2.2","149279604","","","","0"
"2014","Ontario","2016A000235","Total greenhouse area","Square metres","Square metres","281","units","0","v52220874","7.2.3","13868529","","","","0"
"2014","Ontario","2016A000235","Glass","Square feet","Square feet","279","units","0","v52220885","7.3.2","45465714","","","","0"
"2014","Ontario","2016A000235","Glass","Square metres","Square metres","281","units","0","v52220896","7.3.3","4223903","","","","0"
"2014","Ontario","2016A000235","Rigid plastic","Square feet","Square feet","279","units","0","v52220907","7.4.2","3928490","","","","0"
"2014","Ontario","2016A000235","Rigid plastic","Square metres","Square metres","281","units","0","v52220918","7.4.3","364969","","","","0"
"2014","Ontario","2016A000235","Poly-film","Square feet","Square feet","279","units","0","v52220929","7.5.2","99885400","","","","0"
"2014","Ontario","2016A000235","Poly-film","Square metres","Square metres","281","units","0","v52220940","7.5.3","9279657","","","","0"
"2014","Ontario","2016A000235","Total months of operation","Number","Number","223","units","0","v52220951","7.6.1","15521","","","","0"
"2014","Manitoba","2016A000246","Total greenhouse operations","Number","Number","223","units","0","v52220853","8.1.1","160","","","","0"
"2014","Manitoba","2016A000246","Total greenhouse area","Square feet","Square feet","279","units","0","v52220864","8.2.2","3200223","","","","0"
"2014","Manitoba","2016A000246","Total greenhouse area","Square metres","Square metres","281","units","0","v52220875","8.2.3","297310","","","","0"
"2014","Manitoba","2016A000246","Glass","Square feet","Square feet","279","units","0","v52220886","8.3.2","","x","","","0"
"2014","Manitoba","2016A000246","Glass","Square metres","Square metres","281","units","0","v52220897","8.3.3","","x","","","0"
"2014","Manitoba","2016A000246","Rigid plastic","Square feet","Square feet","279","units","0","v52220908","8.4.2","","x","","","0"
"2014","Manitoba","2016A000246","Rigid plastic","Square metres","Square metres","281","units","0","v52220919","8.4.3","","x","","","0"
"2014","Manitoba","2016A000246","Poly-film","Square feet","Square feet","279","units","0","v52220930","8.5.2","3074015","","","","0"
"2014","Manitoba","2016A000246","Poly-film","Square metres","Square metres","281","units","0","v52220941","8.5.3","285585","","","","0"
"2014","Manitoba","2016A000246","Total months of operation","Number","Number","223","units","0","v52220952","8.6.1","1355","","","","0"
"2014","Saskatchewan","2016A000247","Total greenhouse operations","Number","Number","223","units","0","v52220854","9.1.1","170","","","","0"
"2014","Saskatchewan","2016A000247","Total greenhouse area","Square feet","Square feet","279","units","0","v52220865","9.2.2","2300500","","","","0"
"2014","Saskatchewan","2016A000247","Total greenhouse area","Square metres","Square metres","281","units","0","v52220876","9.2.3","213723","","","","0"
"2014","Saskatchewan","2016A000247","Glass","Square feet","Square feet","279","units","0","v52220887","9.3.2","","x","","","0"
"2014","Saskatchewan","2016A000247","Glass","Square metres","Square metres","281","units","0","v52220898","9.3.3","","x","","","0"
"2014","Saskatchewan","2016A000247","Rigid plastic","Square feet","Square feet","279","units","0","v52220909","9.4.2","","x","","","0"
"2014","Saskatchewan","2016A000247","Rigid plastic","Square metres","Square metres","281","units","0","v52220920","9.4.3","","x","","","0"
"2014","Saskatchewan","2016A000247","Poly-film","Square feet","Square feet","279","units","0","v52220931","9.5.2","1675015","","","","0"
"2014","Saskatchewan","2016A000247","Poly-film","Square metres","Square metres","281","units","0","v52220942","9.5.3","155614","","","","0"
"2014","Saskatchewan","2016A000247","Total months of operation","Number","Number","223","units","0","v52220953","9.6.1","1141","","","","0"
"2014","Alberta","2016A000248","Total greenhouse operations","Number","Number","223","units","0","v52220855","10.1.1","350","","","","0"
"2014","Alberta","2016A000248","Total greenhouse area","Square feet","Square feet","279","units","0","v52220866","10.2.2","13519539","","","","0"
"2014","Alberta","2016A000248","Total greenhouse area","Square metres","Square metres","281","units","0","v52220877","10.2.3","1256006","","","","0"
"2014","Alberta","2016A000248","Glass","Square feet","Square feet","279","units","0","v52220888","10.3.2","1914789","","","","0"
"2014","Alberta","2016A000248","Glass","Square metres","Square metres","281","units","0","v52220899","10.3.3","177890","","","","0"
"2014","Alberta","2016A000248","Rigid plastic","Square feet","Square feet","279","units","0","v52220910","10.4.2","406254","","","","0"
"2014","Alberta","2016A000248","Rigid plastic","Square metres","Square metres","281","units","0","v52220921","10.4.3","37742","","","","0"
"2014","Alberta","2016A000248","Poly-film","Square feet","Square feet","279","units","0","v52220932","10.5.2","11198496","","","","0"
"2014","Alberta","2016A000248","Poly-film","Square metres","Square metres","281","units","0","v52220943","10.5.3","1040374","","","","0"
"2014","Alberta","2016A000248","Total months of operation","Number","Number","223","units","0","v52220954","10.6.1","2702","","","","0"
"2014","British Columbia","2016A000259","Total greenhouse operations","Number","Number","223","units","0","v52220856","11.1.1","680","","","","0"
"2014","British Columbia","2016A000259","Total greenhouse area","Square feet","Square feet","279","units","0","v52220867","11.2.2","56302529","","","","0"
"2014","British Columbia","2016A000259","Total greenhouse area","Square metres","Square metres","281","units","0","v52220878","11.2.3","5230676","","","","0"
"2014","British Columbia","2016A000259","Glass","Square feet","Square feet","279","units","0","v52220889","11.3.2","43809049","","","","0"
"2014","British Columbia","2016A000259","Glass","Square metres","Square metres","281","units","0","v52220900","11.3.3","4069994","","","","0"
"2014","British Columbia","2016A000259","Rigid plastic","Square feet","Square feet","279","units","0","v52220911","11.4.2","1851153","E","","","0"
"2014","British Columbia","2016A000259","Rigid plastic","Square metres","Square metres","281","units","0","v52220922","11.4.3","171978","E","","","0"
"2014","British Columbia","2016A000259","Poly-film","Square feet","Square feet","279","units","0","v52220933","11.5.2","10642327","","","","0"
"2014","British Columbia","2016A000259","Poly-film","Square metres","Square metres","281","units","0","v52220944","11.5.3","988705","","","","0"
